SVCOXFC01V
id,name,SCSI_id,vdisk_id,vdisk_name,vdisk_UID,IO_group_id,IO_group_name
8,oxcldm86b_DATA,79,187,oxcldm86b_oxdora39-d14,600507680181072C70000000000000EF,3,iogrp4
8,oxcldm86b_DATA,80,188,oxcldm86b_oxdora39-d15,600507680181072C70000000000000F0,3,iogrp4
8,oxcldm86b_DATA,81,189,oxcldm86b_oxdora39-d16,600507680181072C70000000000000F1,3,iogrp4
8,oxcldm86b_DATA,82,190,oxcldm86b_oxdora39-d17,600507680181072C70000000000000F2,3,iogrp4
id,name,IO_group_id,IO_group_name,status,mdisk_grp_id,mdisk_grp_name,capacity,type,FC_id,FC_name,RC_id,RC_name,vdisk_UID,fc_map_count,copy_count,fast_write_state,se_copy_count,RC_change,compressed_copy_count
0,oxcldm86b_oxdora79-d11,3,iogrp4,online,2,T1-XIV11_MDG1,180.00GB,striped,,,,,600507680181072C70000000000000CC,0,1,not_empty,0,no,0
1,oxcldm86b_oxdora79-d12,3,iogrp4,online,2,T1-XIV11_MDG1,180.00GB,striped,,,,,600507680181072C70000000000000CD,0,1,not_empty,0,no,0
2,oxcldm86b_oxdora79-d13,3,iogrp4,online,2,T1-XIV11_MDG1,180.00GB,striped,,,,,600507680181072C70000000000000CE,0,1,not_empty,0,no,0
3,oxcldm86b_oxdora39_OS,2,iogrp3,online,2,T1-XIV11_MDG1,80.00GB,striped,,,,,600507680181072C70000000000000E1,0,1,not_empty,1,no,0
4,ABcolintest-d10,1,iogrp2,online,2,T1-XIV11_MDG1,100.00GB,striped,,,,,600507680181072C7000000000000008,0,1,empty,1,no,0
5,ABcolintest-d11,1,iogrp2,online,2,T1-XIV11_MDG1,100.00GB,striped,,,,,600507680181072C7000000000000009,0,1,empty,1,no,0
6,oxcldm86b_oxdora39-d1,3,iogrp4,online,2,T1-XIV11_MDG1,200.00GB,striped,,,,,600507680181072C70000000000000E2,0,1,empty,1,no,0
7,oxcldm86b_oxdora39-d2,3,iogrp4,online,2,T1-XIV11_MDG1,200.00GB,striped,,,,,600507680181072C70000000000000E3,0,1,empty,1,no,0
8,oxcldm86b_oxdora39-d3,3,iogrp4,online,2,T1-XIV11_MDG1,200.00GB,striped,,,,,600507680181072C70000000000000E4,0,1,empty,1,no,0
9,oxlcrac002-d1,2,iogrp3,online,2,T1-XIV11_MDG1,150.00GB,striped,,,,,600507680181072C700000000000000D,0,1,not_empty,0,no,0
10,oxcldm86c-d1,1,iogrp2,online,2,T1-XIV11_MDG1,86.00GB,striped,,,,,600507680181072C7000000000000012,0,1,empty,1,no,0
11,oxcldm86c-d2,1,iogrp2,online,2,T1-XIV11_MDG1,86.00GB,striped,,,,,600507680181072C7000000000000013,0,1,empty,1,no,0
12,oxcldm86c-d3,1,iogrp2,online,2,T1-XIV11_MDG1,86.00GB,striped,,,,,600507680181072C7000000000000014,0,1,empty,1,no,0
13,oxcldm86c-d4,1,iogrp2,online,2,T1-XIV11_MDG1,86.00GB,striped,,,,,600507680181072C7000000000000015,0,1,empty,1,no,0
14,oxcldm86c-d8,1,iogrp2,online,2,T1-XIV11_MDG1,80.12GB,striped,,,,,600507680181072C7000000000000019,0,1,empty,1,no,0
15,Test_Lun_AB,3,iogrp4,online,2,T1-XIV11_MDG1,10.00GB,striped,,,,,600507680181072C700000000000001A,0,1,empty,0,no,0
16,oxcldm86c_oxdora78l_OS,1,iogrp2,online,2,T1-XIV11_MDG1,80.12GB,striped,,,,,600507680181072C700000000000001B,0,1,not_empty,1,no,0
17,oxcldm86c_oxdora78-d1,0,iogrp1,online,2,T1-XIV11_MDG1,176.00GB,striped,,,,,600507680181072C700000000000001F,0,1,empty,1,no,0
18,oxcldm86c_oxdora78-d2,0,iogrp1,online,2,T1-XIV11_MDG1,176.00GB,striped,,,,,600507680181072C7000000000000020,0,1,empty,1,no,0
19,oxcldm86c_oxdora78-d3,0,iogrp1,online,2,T1-XIV11_MDG1,176.00GB,striped,,,,,600507680181072C7000000000000021,0,1,empty,1,no,0
20,oxcldm86c_oxdaps80_OS,1,iogrp2,online,2,T1-XIV11_MDG1,80.15GB,striped,,,,,600507680181072C7000000000000022,0,1,not_empty,1,no,0
21,oxcldm86c_oxdaps80-d1,0,iogrp1,online,2,T1-XIV11_MDG1,150.00GB,striped,,,,,600507680181072C7000000000000023,0,1,not_empty,1,no,0
22,oxcldm86c_oxdaps80-d2,0,iogrp1,online,2,T1-XIV11_MDG1,150.00GB,striped,,,,,600507680181072C7000000000000024,0,1,not_empty,1,no,0
